1,1,1700.00,391.00,156.00,337.00,1,-1,-1,-1
1,2,250.00,456.00,107.00,248.00,1,-1,-1,-1
1,3,1255.00,539.00,60.00,118.00,1,-1,-1,-1
1,4,1288.00,459.00,73.00,199.00,1,-1,-1,-1
1,5,120.00,504.00,93.00,239.00,1,-1,-1,-1
2,1,1689.07,390.00,163.00,338.00,1,-1,-1,-1
2,2,261.94,455.99,96.00,250.00,1,-1,-1,-1
2,3,1256.99,538.00,59.00,120.00,1,-1,-1,-1
2,4,1290.98,460.99,71.00,197.00,1,-1,-1,-1
2,5,119.06,503.00,83.00,240.00,1,-1,-1,-1
2,6,0.00,247.00,114.00,662.00,1,-1,-1,-1
3,1,1687.46,389.00,163.00,340.00,1,-1,-1,-1
3,2,261.74,455.76,97.00,251.00,1,-1,-1,-1
3,3,1259.28,538.00,56.00,120.00,1,-1,-1,-1
3,4,1293.28,460.23,68.00,198.00,1,-1,-1,-1
3,5,116.50,503.00,87.00,240.00,1,-1,-1,-1
3,6,-0.02,281.83,119.00,626.00,1,-1,-1,-1
4,1,1686.18,389.14,162.00,341.00,1,-1,-1,-1
4,2,261.87,455.88,97.00,251.00,1,-1,-1,-1
4,3,1261.48,538.14,54.00,121.00,1,-1,-1,-1
4,4,1294.77,459.83,67.00,199.00,1,-1,-1,-1
4,5,116.10,502.71,89.00,241.00,1,-1,-1,-1
4,6,-1.44,262.63,125.00,652.00,1,-1,-1,-1
5,1,1686.69,388.28,159.00,344.00,1,-1,-1,-1
5,2,261.96,456.25,97.00,250.00,1,-1,-1,-1
5,3,1265.82,540.57,49.00,117.00,1,-1,-1,-1
5,4,1295.96,459.49,68.00,199.00,1,-1,-1,-1
5,5,119.34,503.27,85.00,241.00,1,-1,-1,-1
5,6,-4.19,249.21,137.00,667.00,1,-1,-1,-1
6,1,1688.79,388.55,151.00,346.00,1,-1,-1,-1
6,2,263.42,456.85,95.00,249.00,1,-1,-1,-1
6,3,1270.55,540.17,43.00,118.00,1,-1,-1,-1
6,4,1297.30,458.53,69.00,200.00,1,-1,-1,-1
6,5,121.95,504.38,82.00,240.00,1,-1,-1,-1
6,6,-2.28,242.39,138.00,671.00,1,-1,-1,-1
7,1,1688.80,388.85,148.00,348.00,1,-1,-1,-1
7,2,265.86,456.53,92.00,249.00,1,-1,-1,-1
7,3,1274.52,539.51,39.00,119.00,1,-1,-1,-1
7,4,1299.65,458.21,68.00,200.00,1,-1,-1,-1
7,5,122.61,507.61,81.00,236.00,1,-1,-1,-1
7,6,-3.56,235.15,148.00,676.00,1,-1,-1,-1
7,7,1874.00,346.00,46.00,234.00,1,-1,-1,-1
8,1,1689.21,389.81,146.00,349.00,1,-1,-1,-1
8,2,267.90,456.60,90.00,248.00,1,-1,-1,-1
8,3,1275.73,539.61,39.00,119.00,1,-1,-1,-1
8,4,1299.97,457.69,71.00,201.00,1,-1,-1,-1
8,5,124.20,508.07,76.00,236.00,1,-1,-1,-1
8,6,-4.59,228.92,160.00,681.00,1,-1,-1,-1
8,7,1873.00,348.96,47.00,237.00,1,-1,-1,-1
9,1,1687.87,390.47,148.00,350.00,1,-1,-1,-1
9,2,269.98,456.29,88.00,248.00,1,-1,-1,-1
9,3,1276.94,539.72,39.00,119.00,1,-1,-1,-1
9,4,1304.26,457.37,67.00,202.00,1,-1,-1,-1
9,5,123.51,507.00,76.00,238.00,1,-1,-1,-1
9,6,-2.45,227.87,164.00,678.00,1,-1,-1,-1
9,7,1873.00,348.96,47.00,237.00,1,-1,-1,-1
10,1,1682.35,390.26,158.00,352.00,1,-1,-1,-1
10,2,272.07,456.73,86.00,245.00,1,-1,-1,-1
10,3,1279.90,539.14,41.00,120.00,1,-1,-1,-1
10,4,1305.75,457.27,67.00,202.00,1,-1,-1,-1
10,5,125.32,505.57,70.00,240.00,1,-1,-1,-1
10,6,-2.24,226.67,172.00,678.00,1,-1,-1,-1
10,7,1873.00,348.97,47.00,237.00,1,-1,-1,-1
11,1,1679.35,390.11,163.00,354.00,1,-1,-1,-1
11,2,267.87,456.28,94.00,245.00,1,-1,-1,-1
11,3,1283.04,538.69,41.00,120.00,1,-1,-1,-1
11,4,1303.19,457.22,82.00,203.00,1,-1,-1,-1
11,5,124.45,501.27,70.00,246.00,1,-1,-1,-1
11,6,0.60,227.00,172.00,676.00,1,-1,-1,-1
11,7,1873.00,348.97,47.00,237.00,1,-1,-1,-1
12,1,1677.42,390.05,165.00,355.00,1,-1,-1,-1
12,2,269.64,454.96,91.00,247.00,1,-1,-1,-1
12,3,1285.98,538.12,40.00,121.00,1,-1,-1,-1
12,4,1305.23,457.16,85.00,204.00,1,-1,-1,-1
12,5,123.86,502.25,69.00,243.00,1,-1,-1,-1
12,6,0.82,226.98,177.00,676.00,1,-1,-1,-1
12,7,1867.80,337.77,53.00,294.00,1,-1,-1,-1
13,1,1682.40,389.34,150.00,357.00,1,-1,-1,-1
13,2,277.09,454.37,81.00,248.00,1,-1,-1,-1
13,3,1287.26,538.05,42.00,122.00,1,-1,-1,-1
13,4,1307.44,457.20,85.00,204.00,1,-1,-1,-1
13,5,121.05,495.45,73.00,253.00,1,-1,-1,-1
13,6,-0.09,218.32,185.00,701.00,1,-1,-1,-1
13,7,1866.46,341.81,54.00,296.00,1,-1,-1,-1
14,1,1680.97,388.55,148.00,359.00,1,-1,-1,-1
14,2,282.80,452.05,77.00,252.00,1,-1,-1,-1
14,3,1288.52,537.64,43.00,124.00,1,-1,-1,-1
14,4,1309.66,457.24,85.00,204.00,1,-1,-1,-1
14,5,119.60,496.22,76.00,250.00,1,-1,-1,-1
14,6,1.05,222.67,188.00,698.00,1,-1,-1,-1
14,7,1865.31,330.09,55.00,343.00,1,-1,-1,-1
15,1,1675.22,387.81,155.00,360.00,1,-1,-1,-1
15,2,285.06,454.68,82.00,247.00,1,-1,-1,-1
15,3,1290.09,538.44,43.00,123.00,1,-1,-1,-1
15,4,1314.21,462.43,80.00,196.00,1,-1,-1,-1
15,5,123.15,521.79,68.00,207.00,1,-1,-1,-1
15,6,0.78,228.73,194.00,689.00,1,-1,-1,-1
15,7,1862.83,314.62,58.00,408.00,1,-1,-1,-1
